6/10/2015,4.514783782,-0.050676164,4.514783782,4.528221227,4.54122229,4.553596731,4.565170007,4.575786139,4.585311246,4.593639171,4.600701707,4.606487217,4.611073093,4.6146793,4.617752536,4.621093522,4.626044032,4.634748705,4.650445059,4.677316924,4.717334543,4.748455795,4.689861867
6/11/2015,4.456190063,-0.023239447,4.456190063,4.458629649,4.462369341,4.467315146,4.473338162,4.48027922,4.487954583,4.496163444,4.504698942,4.513366031,4.522011854,4.530577447,4.539183878,4.548271671,4.558820228,4.572679459,4.593002502,4.624394365,4.670304592,4.711765034,4.66662242
6/12/2015,4.499962306,0.000590273,4.499962306,4.497925187,4.496262037,4.495153773,4.494755532,4.495189103,4.496537071,4.4988393,4.502093069,4.506259605,4.511282217,4.517125284,4.523849413,4.531747071,4.541576043,4.554942876,4.574866681,4.606231288,4.65380161,4.701735657,4.667212694
6/15/2015,4.481181359,-0.003230905,4.481181359,4.481857005,4.482366336,4.482792585,4.483250012,4.483875569,4.484818801,4.486230821,4.488253681,4.491012662,4.494616335,4.49917352,4.504843648,4.511948983,4.521196004,4.534079318,4.553544893,4.584727529,4.63363177,4.687638582,4.663981788
6/16/2015,4.511621684,0.008588406,4.511621684,4.51056287,4.50955499,4.50858558,4.507665031,4.506832256,4.506157341,4.505740824,4.505709845,4.506212407,4.507413213,4.509498817,4.512707906,4.517416892,4.524335592,4.534906214,4.552030976,4.581061798,4.629160327,4.686996723,4.672570195
6/17/2015,4.511322925,-0.017021382,4.511322925,4.510433853,4.509443993,4.508359116,4.50718707,4.505944912,4.504666835,4.503411706,4.50226914,4.50136357,4.500857378,4.500957905,4.501941084,4.504220105,4.508516824,4.516244355,4.53027226,4.556132792,4.602057343,4.66204272,4.655548812
6/18/2015,4.614024689,0.042214377,4.614024689,4.610955866,4.607788058,4.60450701,4.601100041,4.597558339,4.593881646,4.590085177,4.586208221,4.582323655,4.578548222,4.575055866,4.572103153,4.570091055,4.569719248,4.572350221,4.580794247,4.600698797,4.641247017,4.699745477,4.697763189
6/19/2015,4.767660021,-0.002699712,4.767660021,4.759689828,4.751402853,4.742782112,4.733808082,4.724459672,4.714716595,4.704563926,4.693999416,4.683043786,4.671754265,4.660242894,4.648706072,4.63748538,4.627211681,4.619152887,4.616007632,4.623448225,4.651458576,4.700576477,4.695063477
6/22/2015,4.688753585,-0.057887673,4.688753585,4.689406014,4.689229745,4.688174713,4.68618695,4.683208189,4.679176186,4.674026519,4.667696848,4.660134723,4.651310089,4.641234485,4.629992474,4.617802264,4.605152881,4.593137307,4.584246684,4.584039507,4.603089171,4.644992043,4.637175804
6/23/2015,4.80738145,-0.002999336,4.80738145,4.801332712,4.795266346,4.78905054,4.782542683,4.775588301,4.76802007,4.759657457,4.750307875,4.739770722,4.727846102,4.714350985,4.699148463,4.682205411,4.663721917,4.644448841,4.626474169,4.614991363,4.620818997,4.650262145,4.634176468
6/24/2015,4.577835117,-0.00051808,4.577835117,4.588984093,4.599526432,4.609439719,4.618673014,4.627143893,4.634735179,4.641291608,4.646616988,4.650473003,4.652581569,4.6526339,4.650312276,4.645339056,4.637593221,4.62740685,4.616331894,4.608977558,4.616054337,4.646148617,4.633658388
6/25/2015,4.626179192,-0.00176853,4.626179192,4.624231011,4.623337063,4.623402991,4.62432425,4.625978235,4.628215429,4.630849552,4.633646898,4.636315568,4.638496116,4.63975659,4.639597925,4.637483559,4.632931041,4.625773538,4.61688653,4.610054553,4.615475145,4.643470042,4.631889858
